Date,Region,Person,Product,Category,Quantity,UnitPrice,TotalSales,DayOfWeek,Month,Quarter
2025-01-12,関東,山本大輔,製品C,サブスク,3,16251,48753,Sunday,1,1
2025-01-12,中部,佐藤花子,サービスX,保守,5,128611,643055,Sunday,1,1
2025-01-12,四国,田中太郎,製品B,単発,1,58503,58503,Sunday,1,1
2025-01-12,九州,高橋美咲,製品D,単発,4,69066,276264,Sunday,1,1
2025-01-12,近畿,田中太郎,製品D,単発,4,68959,275836,Sunday,1,1
2025-01-12,近畿,山本大輔,サービスX,保守,2,120211,240422,Sunday,1,1
2025-01-12,東北,山本大輔,製品D,単発,2,54188,108376,Sunday,1,1
2025-01-12,東北,田中太郎,製品A,サブスク,2,41995,83990,Sunday,1,1
2025-01-12,東北,渡辺さくら,製品D,単発,2,83777,167554,Sunday,1,1
2025-01-12,関東,山本大輔,製品A,サブスク,2,29064,58128,Sunday,1,1
2025-01-12,関東,渡辺さくら,製品B,単発,4,67753,271012,Sunday,1,1
2025-01-12,関東,山本大輔,製品C,サブスク,2,17702,35404,Sunday,1,1
2025-01-12,東北,山本大輔,製品D,単発,1,59891,59891,Sunday,1,1
2025-01-12,関東,中村愛,製品E,追加オプション,4,20933,83732,Sunday,1,1
2025-01-12,九州,田中太郎,製品E,追加オプション,1,29721,29721,Sunday,1,1
2025-01-12,関東,山本大輔,製品B,単発,2,49369,98738,Sunday,1,1
2025-01-12,中部,中村愛,製品E,追加オプション,3,23874,71622,Sunday,1,1
2025-01-12,関東,渡辺さくら,サービスX,保守,3,127864,383592,Sunday,1,1
2025-01-12,近畿,田中太郎,製品A,サブスク,4,54071,216284,Sunday,1,1
2025-01-12,近畿,高橋美咲,製品E,追加オプション,2,14680,29360,Sunday,1,1
2025-01-12,中国,田中太郎,サービスY,保守,2,111793,223586,Sunday,1,1
2025-01-12,関東,高橋美咲,サービスX,保守,2,141374,282748,Sunday,1,1
2025-01-12,関東,佐藤花子,製品B,単発,3,73463,220389,Sunday,1,1
2025-01-13,関東,伊藤健太,製品B,単発,1,78869,78869,Monday,1,1
2025-01-13,近畿,中村愛,サービスX,保守,2,313193,626386,Monday,1,1
2025-01-13,北海道,渡辺さくら,サービスX,保守,3,314858,944574,Monday,1,1
2025-01-13,関東,鈴木一郎,製品E,追加オプション,4,46425,185700,Monday,1,1
2025-01-13,中部,渡辺さくら,サービスX,保守,1,195308,195308,Monday,1,1
2025-01-13,中国,高橋美咲,製品B,単発,1,113724,113724,Monday,1,1
2025-01-13,中部,高橋美咲,製品C,サブスク,4,66230,264920,Monday,1,1
2025-01-13,北海道,中村愛,製品E,追加オプション,3,32688,98064,Monday,1,1
2025-01-13,近畿,佐藤花子,サービスX,保守,5,262282,1311410,Monday,1,1
2025-01-13,北海道,伊藤健太,製品B,単発,4,93608,374432,Monday,1,1
2025-01-13,関東,山本大輔,製品D,単発,2,127182,254364,Monday,1,1
2025-01-13,近畿,渡辺さくら,製品A,サブスク,4,63104,252416,Monday,1,1
2025-01-13,中部,鈴木一郎,サービスY,保守,1,168309,168309,Monday,1,1
2025-01-13,近畿,田中太郎,製品B,単発,3,113494,340482,Monday,1,1
2025-01-13,九州,佐藤花子,製品D,単発,5,164018,820090,Monday,1,1
2025-01-13,中部,佐藤花子,製品A,サブスク,1,61196,61196,Monday,1,1
2025-01-13,関東,鈴木一郎,サービスX,保守,1,195477,195477,Monday,1,1
2025-01-13,近畿,鈴木一郎,製品D,単発,5,151434,757170,Monday,1,1
2025-01-13,関東,中村愛,製品A,サブスク,1,49004,49004,Monday,1,1
2025-01-13,関東,伊藤健太,製品C,サブスク,2,53075,106150,Monday,1,1
2025-01-13,東北,伊藤健太,サービスY,保守,3,155824,467472,Monday,1,1
2025-01-13,関東,高橋美咲,製品B,単発,4,88522,354088,Monday,1,1
2025-01-13,関東,田中太郎,製品E,追加オプション,2,36581,73162,Monday,1,1
2025-01-13,近畿,伊藤健太,製品E,追加オプション,1,40897,40897,Monday,1,1
2025-01-13,東北,伊藤健太,製品A,サブスク,2,60744,121488,Monday,1,1
2025-01-13,近畿,渡辺さくら,製品A,サブスク,2,58931,117862,Monday,1,1
2025-01-13,中部,高橋美咲,製品C,サブスク,5,45749,228745,Monday,1,1
2025-01-13,東北,高橋美咲,製品C,サブスク,3,47451,142353,Monday,1,1
2025-01-13,近畿,山本大輔,製品B,単発,1,87148,87148,Monday,1,1
2025-01-13,近畿,中村愛,製品D,単発,2,134459,268918,Monday,1,1
2025-01-13,近畿,田中太郎,製品C,サブスク,5,59013,295065,Monday,1,1
2025-01-13,関東,渡辺さくら,製品E,追加オプション,2,31277,62554,Monday,1,1
2025-01-13,関東,田中太郎,製品C,サブスク,1,42452,42452,Monday,1,1
2025-01-13,関東,鈴木一郎,製品B,単発,5,106757,533785,Monday,1,1
2025-01-13,関東,鈴木一郎,製品A,サブスク,1,73381,73381,Monday,1,1
2025-01-13,関東,渡辺さくら,製品D,単発,4,145511,582044,Monday,1,1
2025-01-13,関東,田中太郎,製品A,サブスク,1,97414,97414,Monday,1,1
2025-01-13,東北,田中太郎,サービスX,保守,2,211970,423940,Monday,1,1
2025-01-13,関東,渡辺さくら,製品A,サブスク,3,62153,186459,Monday,1,1
2025-01-13,中部,鈴木一郎,サービスX,保守,3,270078,810234,Monday,1,1
2025-01-14,四国,鈴木一郎,製品B,単発,4,100379,401516,Tuesday,1,1
2025-01-14,北海道,渡辺さくら,製品C,サブスク,3,42165,126495,Tuesday,1,1
2025-01-14,中部,田中太郎,製品D,単発,4,156175,624700,Tuesday,1,1
2025-01-14,近畿,田中太郎,製品A,サブスク,1,58745,58745,Tuesday,1,1
2025-01-14,四国,山本大輔,製品C,サブスク,2,27487,54974,Tuesday,1,1
2025-01-14,近畿,佐藤花子,製品C,サブスク,2,47514,95028,Tuesday,1,1
2025-01-14,東北,伊藤健太,製品C,サブスク,4,39889,159556,Tuesday,1,1
2025-01-14,東北,佐藤花子,製品C,サブスク,5,62218,311090,Tuesday,1,1
2025-01-14,中部,高橋美咲,サービスX,保守,5,243320,1216600,Tuesday,1,1
2025-01-14,東北,鈴木一郎,製品A,サブスク,3,55558,166674,Tuesday,1,1
2025-01-14,関東,渡辺さくら,製品D,単発,1,133527,133527,Tuesday,1,1
2025-01-14,中部,鈴木一郎,製品B,単発,3,90579,271737,Tuesday,1,1
2025-01-14,関東,伊藤健太,製品E,追加オプション,2,33609,67218,Tuesday,1,1
2025-01-14,近畿,高橋美咲,製品C,サブスク,4,35880,143520,Tuesday,1,1
2025-01-14,中部,伊藤健太,製品E,追加オプション,1,33893,33893,Tuesday,1,1
2025-01-14,関東,渡辺さくら,製品C,サブスク,3,61659,184977,Tuesday,1,1
2025-01-14,中部,伊藤健太,サービスX,保守,4,237643,950572,Tuesday,1,1
2025-01-14,北海道,佐藤花子,製品A,サブスク,4,77084,308336,Tuesday,1,1
2025-01-14,九州,高橋美咲,製品A,サブスク,1,62443,62443,Tuesday,1,1
2025-01-14,九州,中村愛,製品D,単発,5,133132,665660,Tuesday,1,1
2025-01-14,近畿,渡辺さくら,製品B,単発,5,116655,583275,Tuesday,1,1
2025-01-14,四国,田中太郎,製品D,単発,1,178591,178591,Tuesday,1,1
2025-01-14,東北,佐藤花子,製品E,追加オプション,5,48959,244795,Tuesday,1,1
2025-01-14,中部,渡辺さくら,サービスY,保守,1,137713,137713,Tuesday,1,1
2025-01-14,東北,渡辺さくら,製品D,単発,1,106443,106443,Tuesday,1,1
2025-01-14,近畿,佐藤花子,製品D,単発,3,153708,461124,Tuesday,1,1
2025-01-14,東北,山本大輔,製品A,サブスク,4,45490,181960,Tuesday,1,1
2025-01-14,関東,鈴木一郎,製品B,単発,4,88137,352548,Tuesday,1,1
2025-01-14,関東,高橋美咲,サービスY,保守,1,209827,209827,Tuesday,1,1
2025-01-14,関東,鈴木一郎,製品C,サブスク,1,41830,41830,Tuesday,1,1
2025-01-14,北海道,田中太郎,製品D,単発,5,159179,795895,Tuesday,1,1
2025-01-14,関東,鈴木一郎,サービスY,保守,3,120447,361341,Tuesday,1,1
2025-01-14,関東,山本大輔,製品A,サブスク,3,53774,161322,Tuesday,1,1
2025-01-14,関東,山本大輔,サービスX,保守,4,167831,671324,Tuesday,1,1
2025-01-14,近畿,中村愛,サービスX,保守,3,177255,531765,Tuesday,1,1
2025-01-14,中部,中村愛,製品B,単発,3,110945,332835,Tuesday,1,1
2025-01-15,近畿,伊藤健太,製品D,単発,1,126915,126915,Wednesday,1,1
2025-01-15,関東,田中太郎,製品A,サブスク,4,62777,251108,Wednesday,1,1
2025-01-15,近畿,中村愛,製品B,単発,5,91632,458160,Wednesday,1,1
2025-01-15,関東,伊藤健太,サービスX,保守,5,233740,1168700,Wednesday,1,1
2025-01-15,中部,佐藤花子,製品C,サブスク,1,35272,35272,Wednesday,1,1
2025-01-15,東北,山本大輔,サービスX,保守,4,145583,582332,Wednesday,1,1
2025-01-15,東北,佐藤花子,製品A,サブスク,5,63978,319890,Wednesday,1,1
2025-01-15,関東,田中太郎,製品E,追加オプション,1,43788,43788,Wednesday,1,1
2025-01-15,関東,鈴木一郎,製品D,単発,4,113198,452792,Wednesday,1,1
2025-01-15,関東,山本大輔,製品C,サブスク,3,39110,117330,Wednesday,1,1
2025-01-15,関東,山本大輔,製品D,単発,2,77140,154280,Wednesday,1,1
2025-01-15,関東,田中太郎,サービスY,保守,3,266931,800793,Wednesday,1,1
2025-01-15,中国,鈴木一郎,製品A,サブスク,1,54801,54801,Wednesday,1,1
2025-01-15,中国,鈴木一郎,製品E,追加オプション,4,41060,164240,Wednesday,1,1
2025-01-15,東北,渡辺さくら,製品D,単発,4,156422,625688,Wednesday,1,1
2025-01-15,近畿,田中太郎,製品A,サブスク,4,65207,260828,Wednesday,1,1
2025-01-15,関東,田中太郎,サービスY,保守,4,166629,666516,Wednesday,1,1
2025-01-15,関東,山本大輔,製品B,単発,4,78206,312824,Wednesday,1,1
2025-01-15,関東,高橋美咲,製品A,サブスク,2,59449,118898,Wednesday,1,1
2025-01-15,関東,山本大輔,製品B,単発,1,81981,81981,Wednesday,1,1
2025-01-15,九州,田中太郎,製品D,単発,1,139906,139906,Wednesday,1,1
2025-01-15,中部,中村愛,製品E,追加オプション,3,28167,84501,Wednesday,1,1
2025-01-15,近畿,高橋美咲,製品C,サブスク,1,42556,42556,Wednesday,1,1
2025-01-15,関東,中村愛,サービスY,保守,1,207535,207535,Wednesday,1,1
2025-01-15,東北,佐藤花子,製品A,サブスク,1,54143,54143,Wednesday,1,1
2025-01-15,東北,渡辺さくら,サービスX,保守,5,323646,1618230,Wednesday,1,1
2025-01-15,近畿,渡辺さくら,製品A,サブスク,4,78500,314000,Wednesday,1,1
2025-01-15,東北,山本大輔,製品C,サブスク,1,36158,36158,Wednesday,1,1
2025-01-15,北海道,鈴木一郎,製品E,追加オプション,2,39009,78018,Wednesday,1,1
2025-01-15,関東,伊藤健太,製品A,サブスク,4,43349,173396,Wednesday,1,1
2025-01-15,関東,佐藤花子,製品C,サブスク,3,62489,187467,Wednesday,1,1
2025-01-15,近畿,鈴木一郎,製品C,サブスク,5,55107,275535,Wednesday,1,1
2025-01-15,東北,山本大輔,製品C,サブスク,1,33224,33224,Wednesday,1,1
2025-01-15,東北,田中太郎,製品E,追加オプション,3,36564,109692,Wednesday,1,1
2025-01-15,関東,鈴木一郎,製品A,サブスク,3,70053,210159,Wednesday,1,1
2025-01-16,関東,佐藤花子,サービスX,保守,5,238962,1194810,Thursday,1,1
2025-01-16,近畿,高橋美咲,製品B,単発,4,123504,494016,Thursday,1,1
2025-01-16,近畿,伊藤健太,サービスY,保守,1,147047,147047,Thursday,1,1
2025-01-16,関東,鈴木一郎,サービスY,保守,1,175627,175627,Thursday,1,1
2025-01-16,四国,山本大輔,製品D,単発,4,84329,337316,Thursday,1,1
2025-01-16,東北,高橋美咲,製品A,サブスク,1,67133,67133,Thursday,1,1
2025-01-16,近畿,高橋美咲,製品A,サブスク,3,68865,206595,Thursday,1,1
2025-01-16,東北,佐藤花子,サービスX,保守,4,323980,1295920,Thursday,1,1
2025-01-16,東北,高橋美咲,製品A,サブスク,1,67847,67847,Thursday,1,1
2025-01-16,関東,鈴木一郎,製品D,単発,4,84877,339508,Thursday,1,1
2025-01-16,東北,山本大輔,サービスY,保守,5,141146,705730,Thursday,1,1
2025-01-16,四国,伊藤健太,製品C,サブスク,4,27397,109588,Thursday,1,1
2025-01-16,近畿,田中太郎,製品E,追加オプション,4,33798,135192,Thursday,1,1
2025-01-16,関東,高橋美咲,製品D,単発,5,133539,667695,Thursday,1,1
2025-01-16,関東,田中太郎,製品B,単発,2,146302,292604,Thursday,1,1
2025-01-16,中部,渡辺さくら,製品A,サブスク,3,63981,191943,Thursday,1,1
2025-01-16,中部,伊藤健太,製品D,単発,4,122529,490116,Thursday,1,1
2025-01-16,関東,中村愛,サービスX,保守,2,236090,472180,Thursday,1,1
2025-01-16,関東,田中太郎,製品B,単発,3,128659,385977,Thursday,1,1
2025-01-16,中部,鈴木一郎,サービスX,保守,5,177029,885145,Thursday,1,1
2025-01-16,中部,山本大輔,製品D,単発,4,98964,395856,Thursday,1,1
2025-01-16,中部,佐藤花子,製品B,単発,1,91547,91547,Thursday,1,1
2025-01-17,近畿,中村愛,製品A,サブスク,2,68277,136554,Friday,1,1
2025-01-17,関東,渡辺さくら,製品A,サブスク,3,85867,257601,Friday,1,1
2025-01-17,中部,伊藤健太,製品E,追加オプション,4,33666,134664,Friday,1,1
2025-01-17,関東,伊藤健太,サービスX,保守,4,166689,666756,Friday,1,1
2025-01-17,関東,渡辺さくら,サービスX,保守,4,217205,868820,Friday,1,1
2025-01-17,中国,高橋美咲,サービスY,保守,1,251865,251865,Friday,1,1
2025-01-17,関東,渡辺さくら,サービスY,保守,1,168378,168378,Friday,1,1
2025-01-17,関東,田中太郎,サービスX,保守,4,325736,1302944,Friday,1,1
2025-01-17,関東,田中太郎,サービスX,保守,5,328806,1644030,Friday,1,1
2025-01-17,東北,佐藤花子,製品B,単発,1,151841,151841,Friday,1,1
2025-01-17,中部,高橋美咲,製品C,サブスク,4,68339,273356,Friday,1,1
2025-01-17,関東,山本大輔,製品E,追加オプション,3,22393,67179,Friday,1,1
2025-01-17,近畿,渡辺さくら,製品E,追加オプション,5,32144,160720,Friday,1,1
2025-01-17,関東,山本大輔,製品E,追加オプション,4,27981,111924,Friday,1,1
2025-01-17,中部,鈴木一郎,製品D,単発,5,162300,811500,Friday,1,1
2025-01-17,北海道,鈴木一郎,製品A,サブスク,4,67272,269088,Friday,1,1
2025-01-17,近畿,佐藤花子,製品A,サブスク,1,64862,64862,Friday,1,1
2025-01-17,関東,佐藤花子,製品C,サブスク,2,39468,78936,Friday,1,1
2025-01-17,近畿,佐藤花子,製品D,単発,5,127453,637265,Friday,1,1
2025-01-17,東北,渡辺さくら,サービスY,保守,1,275112,275112,Friday,1,1
2025-01-17,近畿,高橋美咲,製品C,サブスク,1,38446,38446,Friday,1,1
2025-01-17,北海道,中村愛,製品C,サブスク,2,49723,99446,Friday,1,1
2025-01-17,北海道,高橋美咲,製品B,単発,5,121822,609110,Friday,1,1
2025-01-17,東北,高橋美咲,製品C,サブスク,1,67066,67066,Friday,1,1
2025-01-17,北海道,渡辺さくら,サービスY,保守,4,250480,1001920,Friday,1,1
2025-01-17,関東,伊藤健太,製品A,サブスク,1,64532,64532,Friday,1,1
2025-01-17,東北,渡辺さくら,サービスY,保守,5,240188,1200940,Friday,1,1
2025-01-17,関東,山本大輔,製品A,サブスク,5,44596,222980,Friday,1,1
2025-01-17,中部,佐藤花子,サービスX,保守,2,328246,656492,Friday,1,1
2025-01-17,中部,山本大輔,サービスY,保守,1,120425,120425,Friday,1,1
2025-01-17,近畿,渡辺さくら,サービスX,保守,1,344647,344647,Friday,1,1
2025-01-17,近畿,鈴木一郎,製品C,サブスク,2,35672,71344,Friday,1,1
2025-01-17,四国,中村愛,サービスX,保守,4,325297,1301188,Friday,1,1
2025-01-17,中国,渡辺さくら,製品C,サブスク,3,42927,128781,Friday,1,1
2025-01-17,関東,山本大輔,製品C,サブスク,2,29518,59036,Friday,1,1
2025-01-17,関東,佐藤花子,製品B,単発,2,104724,209448,Friday,1,1
2025-01-17,関東,佐藤花子,製品C,サブスク,5,58637,293185,Friday,1,1
2025-01-18,近畿,渡辺さくら,製品C,サブスク,5,21243,106215,Saturday,1,1
2025-01-18,中部,中村愛,サービスX,保守,1,128775,128775,Saturday,1,1
2025-01-18,中部,渡辺さくら,製品D,単発,4,91057,364228,Saturday,1,1
2025-01-18,近畿,渡辺さくら,製品B,単発,4,61569,246276,Saturday,1,1
2025-01-18,近畿,中村愛,製品E,追加オプション,2,15746,31492,Saturday,1,1
2025-01-18,中部,渡辺さくら,サービスY,保守,5,130912,654560,Saturday,1,1
2025-01-18,中部,伊藤健太,製品D,単発,1,58770,58770,Saturday,1,1
2025-01-18,中部,中村愛,サービスX,保守,4,126571,506284,Saturday,1,1
2025-01-18,近畿,佐藤花子,製品B,単発,5,60692,303460,Saturday,1,1
2025-01-18,関東,田中太郎,製品D,単発,2,83835,167670,Saturday,1,1
2025-01-18,中部,鈴木一郎,サービスY,保守,5,71944,359720,Saturday,1,1
2025-01-18,中部,佐藤花子,製品D,単発,5,73929,369645,Saturday,1,1
2025-01-18,近畿,佐藤花子,製品D,単発,5,72087,360435,Saturday,1,1
2025-01-18,関東,鈴木一郎,製品C,サブスク,3,22507,67521,Saturday,1,1
2025-01-18,中国,中村愛,製品E,追加オプション,5,18014,90070,Saturday,1,1
2025-01-18,近畿,田中太郎,サービスX,保守,4,132486,529944,Saturday,1,1
2025-01-18,近畿,佐藤花子,製品E,追加オプション,5,15718,78590,Saturday,1,1
2025-01-18,関東,鈴木一郎,サービスX,保守,4,160351,641404,Saturday,1,1
2025-01-18,関東,佐藤花子,製品C,サブスク,2,25087,50174,Saturday,1,1
2025-01-18,近畿,渡辺さくら,製品E,追加オプション,3,23591,70773,Saturday,1,1
2025-01-18,関東,渡辺さくら,製品D,単発,5,69656,348280,Saturday,1,1
2025-01-18,近畿,田中太郎,製品D,単発,5,90105,450525,Saturday,1,1
2025-01-18,中部,渡辺さくら,製品D,単発,3,90588,271764,Saturday,1,1
2025-01-18,中国,伊藤健太,製品E,追加オプション,1,15645,15645,Saturday,1,1
2025-01-18,近畿,田中太郎,製品B,単発,3,87456,262368,Saturday,1,1
2025-01-18,東北,渡辺さくら,製品C,サブスク,2,28926,57852,Saturday,1,1
2025-01-18,中部,中村愛,サービスX,保守,4,98795,395180,Saturday,1,1
2025-01-18,東北,山本大輔,製品A,サブスク,3,31413,94239,Saturday,1,1
2025-01-18,九州,山本大輔,製品D,単発,4,49769,199076,Saturday,1,1
2025-01-18,関東,鈴木一郎,製品C,サブスク,4,21842,87368,Saturday,1,1
2025-01-18,九州,山本大輔,製品A,サブスク,4,25291,101164,Saturday,1,1
2025-01-18,関東,山本大輔,製品C,サブスク,1,27806,27806,Saturday,1,1
2025-01-19,関東,中村愛,製品C,サブスク,5,27068,135340,Sunday,1,1
2025-01-19,北海道,渡辺さくら,サービスY,保守,2,137593,275186,Sunday,1,1
2025-01-19,関東,中村愛,サービスY,保守,4,79158,316632,Sunday,1,1
2025-01-19,関東,高橋美咲,製品E,追加オプション,5,25501,127505,Sunday,1,1
2025-01-19,中国,伊藤健太,製品C,サブスク,5,24722,123610,Sunday,1,1
2025-01-19,東北,鈴木一郎,サービスY,保守,2,84569,169138,Sunday,1,1
2025-01-19,中国,中村愛,製品E,追加オプション,5,25193,125965,Sunday,1,1
2025-01-19,中部,田中太郎,製品C,サブスク,1,44045,44045,Sunday,1,1
2025-01-19,四国,伊藤健太,サービスY,保守,2,94067,188134,Sunday,1,1
